date	customerId	monthly_salary	health_score	current_debt	category
9/10/2022	CUS33260249560	8428	410	59016.5	BRONZE
9/10/2022	CUS96962854248	2007	410	4177.58	BRONZE
9/10/2022	CUS60558665960	3375	410	18167.68	null
9/10/2022	CUS15587239060	2404	410	null	BRONZE
9/10/2022	CUS22244130124	1887	411	null	BRONZE
9/10/2022	CUS38904442548	3619	411	20663.79	SILVER
9/10/2022	CUS73897346524	2540	411	7761.67	BRONZE
9/10/2022	CUS53737670760	3471	411	4228.38	SILVER
9/10/2022	CUS46441051024	3699	411	23044.1	BRONZE
9/10/2022	CUS24587693724	1834	411	8503.52	BRONZE
9/10/2022	CUS27940684448	6177	411	33410.65	SILVER
9/10/2022	CUS94890823424	2270	411	10000	BRONZE
9/10/2022	CUS40412856448	5017	411	3028.44	null
9/10/2022	CUS39499046560	1954	411	1914.56	null
9/10/2022	CUS78624810936	1258	411	4200.15	BRONZE
9/10/2022	CUS41519876236	5923	411	47360.37	SILVER
9/10/2022	CUS33322257212	5187	411	85815.21	null
9/10/2022	CUS73690180936	3812	411	8786.36	SILVER
9/10/2022	CUS54317331848	2719	411	1246.92	null
9/10/2022	CUS65507326036	1817	411	139.6	SILVER
9/10/2022	CUS65861513636	2749	411	null	SILVER
9/10/2022	CUS71137199236	2749	411	null	SILVER
9/10/2022	CUS18158443048	3878	411	67400.22	SILVER
9/10/2022	CUS40398058248	5296	411	18599.1	SILVER
9/10/2022	CUS93249698724	5043	411	13541.72	SILVER
9/10/2022	CUS97937284924	5043	411	13541.72	SILVER
9/10/2022	CUS26829486648	3068	411	45371.75	SILVER
9/10/2022	CUS97776751660	4963	411	1039.32	SILVER
9/10/2022	CUS55581166324	4660	411	844.56	SILVER
9/10/2022	CUS67447407760	2529	411	null	null
9/10/2022	CUS22807917560	4655	411	61205.1	null
9/10/2022	CUS74581957424	5704	411	10177.81	null
9/10/2022	CUS73995809748	4061	411	14996.58	null
9/10/2022	CUS22227658812	3358	411	null	null
9/10/2022	CUS69471848948	4424	411	27344.9	SILVER
9/10/2022	CUS23375595760	3800	411	1544.75	BRONZE
9/10/2022	CUS57046834536	4336	411	4067.67	BRONZE
9/10/2022	CUS61003464136	4631	411	105377.6	BRONZE
9/10/2022	CUS74937953212	2438	411	4992.67	null
9/10/2022	CUS12349582948	2859	412	20590.17	BRONZE
9/10/2022	CUS23841492860	1910	412	37023.09	SILVER
9/10/2022	CUS91298914824	3634	412	24122.08	null
9/10/2022	CUS93396248260	4796	412	37803.84	BRONZE
9/10/2022	CUS71138993636	3320	412	1211.76	SILVER
9/10/2022	CUS28676020936	11230	412	175359.54	BRONZE
9/10/2022	CUS89035260036	11230	412	175359.54	BRONZE
9/10/2022	CUS11211627860	5022	412	28610.89	SILVER
9/10/2022	CUS49993829536	5140	412	20759.32	null
9/10/2022	CUS73994760024	2177	412	1250.85	SILVER
9/10/2022	CUS66070289048	8275	412	16752.28	null
9/10/2022	CUS14658542448	2844	412	36811.32	SILVER
9/10/2022	CUS16226337536	4636	412	37161.9	BRONZE
9/10/2022	CUS38245855448	3306	412	8877.38	SILVER
9/10/2022	CUS51178675348	3426	412	null	SILVER
9/10/2022	CUS83425077236	1912	412	null	BRONZE
9/10/2022	CUS56785645336	3300	412	4649.1	null
9/10/2022	CUS86854490012	5741	412	139788.25	BRONZE
9/10/2022	CUS45306454960	2739	412	64047.12	SILVER
9/10/2022	CUS70601869860	1504	412	360.46	null
9/10/2022	CUS46424520836	6484	412	72.29	null
9/10/2022	CUS88042703212	2353	412	1122	SILVER
9/10/2022	CUS22620493360	1658	412	21000	null
9/10/2022	CUS34540273260	14066	412	297848.7	BRONZE
9/10/2022	CUS14048251060	5700	412	142698	SILVER
9/10/2022	CUS21953029460	1658	412	21000	null
9/10/2022	CUS40513511324	3106	412	8528.5	SILVER
9/10/2022	CUS18494994660	2343	412	5858.86	SILVER
9/10/2022	CUS50789243160	2116	412	465.85	BRONZE
9/10/2022	CUS96388878260	2637	412	96111.9	BRONZE
9/10/2022	CUS90895709760	4417	413	1400.85	null
9/10/2022	CUS16700768924	4665	413	23186.98	SILVER
9/10/2022	CUS51610881460	2504	413	1073.1	null
9/10/2022	CUS91199224060	7116	413	3254.97	null
9/10/2022	CUS59660456960	1292	413	4897.52	BRONZE
9/10/2022	CUS33598632724	3525	413	16534.62	null
9/10/2022	CUS88052495636	2819	413	6256.95	null
9/10/2022	CUS57744326760	5599	413	null	null
9/10/2022	CUS22912262760	5126	413	8259.36	GOLD
9/10/2022	CUS79527378560	5126	413	8259.36	SILVER
9/10/2022	CUS58153764748	2123	413	6857.18	SILVER
9/10/2022	CUS25106856712	2839	413	4882.4	null
9/10/2022	CUS76843620424	3089	413	10731.9	SILVER
9/10/2022	CUS54306080148	3154	413	6196.4	BRONZE
9/10/2022	CUS46739056348	1534	413	1419.81	null
9/10/2022	CUS74082154060	2421	413	10684.5	null
9/10/2022	CUS78458290348	2348	413	null	SILVER
9/10/2022	CUS16114898312	4709	413	6979	null
9/10/2022	CUS27527614360	1746	413	9000.25	BRONZE
9/10/2022	CUS35897158824	4171	413	33850.18	null
9/10/2022	CUS46325556260	2717	413	33145.34	BRONZE
9/10/2022	CUS60118069912	3256	413	52571.64	BRONZE
9/10/2022	CUS15431316912	6198	413	3418.2	null
9/10/2022	CUS81516431312	5563	413	8176.74	null
9/10/2022	CUS55000012060	4154	413	1229.45	SILVER
9/10/2022	CUS13526055660	2443	413	1930.42	BRONZE
9/10/2022	CUS70804783860	2912	414	12864.24	SILVER
9/10/2022	CUS35163592724	4715	414	181.22	SILVER
9/10/2022	CUS46113705860	3459	414	16598.19	null
9/10/2022	CUS56330890636	4224	414	24582.3	null
9/10/2022	CUS58663800136	3629	414	15969.62	null
9/10/2022	CUS90296256748	1453	414	967.7	BRONZE
9/10/2022	CUS36279531724	1950	414	446.48	SILVER
9/10/2022	CUS89103404948	2225	414	999.08	BRONZE
9/10/2022	CUS83456296436	4245	414	8118.6	SILVER
9/10/2022	CUS96719101460	4072	414	1454.75	null
9/10/2022	CUS77877798336	2775	414	5799.3	null
9/10/2022	CUS47504915324	2693	414	3717.16	SILVER
9/10/2022	CUS16532882448	1415	414	null	SILVER
9/10/2022	CUS21190362512	5009	414	67955.44	null
9/10/2022	CUS58869382548	3078	414	32976.68	SILVER
9/10/2022	CUS40445394848	3922	414	33419.19	SILVER
9/10/2022	CUS90167349060	4703	414	2050.88	null
9/10/2022	CUS62627450260	1982	414	2980.42	SILVER
9/10/2022	CUS37697676260	2358	414	5747.34	SILVER
9/10/2022	CUS96915864524	3668	414	14616.66	BRONZE
9/10/2022	CUS71507113048	2247	414	14692.52	SILVER
9/10/2022	CUS40210335460	4155	415	5757.6	BRONZE
9/10/2022	CUS16133843860	2265	415	7733.96	SILVER
9/10/2022	CUS93372574360	1751	415	1151.68	BRONZE
9/10/2022	CUS90058767660	5019	415	216831.16	SILVER
9/10/2022	CUS90118887060	5465	415	97.67	null
9/10/2022	CUS15125950660	3380	415	null	SILVER
9/10/2022	CUS12981416960	4366	415	40523.34	BRONZE
9/10/2022	CUS39459668160	6824	415	96038.56	null
9/10/2022	CUS16387551560	4012	415	9564.36	null
9/10/2022	CUS35589983760	3478	415	105265.02	SILVER
9/10/2022	CUS66047372436	2338	415	null	null
9/10/2022	CUS27258842160	1514	415	null	SILVER
9/10/2022	CUS44351682060	3291	415	46554.93	SILVER
9/10/2022	CUS65872764124	3606	415	7129.44	SILVER
9/10/2022	CUS98625657960	2140	415	6159.66	null
9/10/2022	CUS70650965524	4576	415	129319.7	SILVER
9/10/2022	CUS73687124936	7856	415	7679.36	BRONZE
9/10/2022	CUS28391444424	8071	415	239472.65	null
9/10/2022	CUS74221332236	5931	415	4955.04	SILVER
9/10/2022	CUS15043198136	3111	415	1192.02	null
9/10/2022	CUS59918111736	2410	415	4543.44	SILVER
9/10/2022	CUS52422731548	7826	415	72152.75	SILVER
9/10/2022	CUS45427546760	7856	415	7679.36	BRONZE
9/10/2022	CUS11354281324	6721	415	65005.04	SILVER
9/10/2022	CUS43181317148	3809	415	53558.94	SILVER
9/10/2022	CUS83148453148	2866	415	48282.45	BRONZE
9/10/2022	CUS91217921048	3742	415	1773.17	SILVER
9/10/2022	CUS28048381448	3809	415	53558.94	SILVER
9/10/2022	CUS42749824460	3742	415	1773.17	SILVER
9/10/2022	CUS11985615260	3118	415	4874.29	SILVER
9/10/2022	CUS52042469036	3660	415	null	SILVER
9/10/2022	CUS32815342624	2581	415	null	BRONZE
9/10/2022	CUS90031015160	6370	415	183941.68	SILVER
9/10/2022	CUS28264391960	3047	415	24.9	SILVER
9/10/2022	CUS56075935360	2458	416	null	SILVER
9/10/2022	CUS42052385336	1616	416	1328.38	SILVER
9/10/2022	CUS60043966160	2733	416	45221.7	BRONZE
9/10/2022	CUS32843595260	5671	416	59320	SILVER
9/10/2022	CUS84005926760	4835	416	18879.76	SILVER
9/10/2022	CUS33927260548	4924	416	20603.32	SILVER
9/10/2022	CUS31954074960	3156	416	19305.96	SILVER
9/10/2022	CUS73570620548	6654	416	135148.36	SILVER
9/10/2022	CUS80004442336	2205	416	null	SILVER
9/10/2022	CUS83373060148	3632	416	51032.7	BRONZE
9/10/2022	CUS29822898948	4240	416	null	null
9/10/2022	CUS91898401648	3339	416	null	null
9/10/2022	CUS54020222612	4026	416	1423.24	null
9/10/2022	CUS58712293748	2890	416	8076.21	SILVER
9/10/2022	CUS42423461812	4494	416	18431.41	null
9/10/2022	CUS64814272936	5611	416	90096.94	SILVER
9/10/2022	CUS94148567960	3055	416	18791.52	SILVER
9/10/2022	CUS96463951724	1799	416	1378.86	null
9/10/2022	CUS54405750660	3702	416	61734.3	SILVER
9/10/2022	CUS44611238512	3213	416	3344.02	BRONZE
9/10/2022	CUS94203757360	5005	416	70014.87	SILVER
9/10/2022	CUS63318231960	4278	416	6369.44	SILVER
9/10/2022	CUS25530554712	4240	417	4778.21	SILVER
9/10/2022	CUS87684100524	2454	417	5089.77	null
9/10/2022	CUS39452724336	2767	417	6654.34	SILVER
9/10/2022	CUS24298098160	10380	417	16596.98	SILVER
9/10/2022	CUS88550953860	4211	417	7552.05	null
9/10/2022	CUS25358533112	1602	417	1056.64	null
9/10/2022	CUS29125071060	3634	417	85700.85	null
9/10/2022	CUS62057498160	6101	417	null	BRONZE
9/10/2022	CUS46044001760	4740	417	135445.85	BRONZE
9/10/2022	CUS13143664424	3269	417	6425.72	null
9/10/2022	CUS13155921548	3336	417	45000	null
9/10/2022	CUS60962932112	2375	417	5615.44	SILVER
9/10/2022	CUS27027127760	2893	417	16434.18	BRONZE
9/10/2022	CUS39217016660	3910	417	34646.9	SILVER
9/10/2022	CUS72150107960	2546	417	151928.8	BRONZE
9/10/2022	CUS83855839660	1918	417	1325.39	null
9/10/2022	CUS80503756136	2028	417	446.96	SILVER
9/10/2022	CUS75290984648	1655	417	8913.18	BRONZE
9/10/2022	CUS63945620160	5145	418	14778.95	SILVER
9/10/2022	CUS57264483860	5236	418	136363.92	SILVER
9/10/2022	CUS80073183848	2741	418	27710.82	SILVER
9/10/2022	CUS45888252236	2912	418	18060.5	SILVER
9/10/2022	CUS12983051260	1489	418	3827.4	null
9/10/2022	CUS21416598348	2937	418	null	null
9/10/2022	CUS42401319436	2807	418	46330.65	BRONZE
9/10/2022	CUS23849763248	6966	418	33920.28	SILVER
9/10/2022	CUS12759009648	2892	418	29364.26	BRONZE
9/10/2022	CUS47849619824	3345	418	83022	null
9/10/2022	CUS24279690360	39268	418	1631034.42	SILVER
9/10/2022	CUS13929913360	4080	418	181356.35	SILVER
9/10/2022	CUS53967675860	3637	418	16318.14	BRONZE
9/10/2022	CUS88273229648	4217	418	81732.2	SILVER
9/10/2022	CUS44728463536	2532	418	9640.14	SILVER
9/10/2022	CUS60935080536	2915	418	59388.75	null
9/10/2022	CUS36697332248	2501	418	null	BRONZE
9/10/2022	CUS97403039948	2975	418	85490.6	SILVER
9/10/2022	CUS38496162260	3255	418	null	null
9/10/2022	CUS46034768360	7524	418	187389.84	null
9/10/2022	CUS19059153436	2680	418	1231.08	null
9/10/2022	CUS58601139160	3382	418	6307.64	SILVER
9/10/2022	CUS93370845736	4764	418	120776.45	null
9/10/2022	CUS78035370236	3034	418	6965.61	BRONZE
9/10/2022	CUS64363246960	1800	418	9.88	SILVER
9/10/2022	CUS70614781036	2274	418	2543.09	null
9/10/2022	CUS58226285024	1376	418	null	BRONZE
9/10/2022	CUS57294811360	1854	418	19455.62	SILVER
9/10/2022	CUS16223642548	3780	418	42554.43	SILVER
9/10/2022	CUS69826931148	3373	418	50406.78	null
9/10/2022	CUS98853205360	4237	419	44106.56	null
9/10/2022	CUS84724004748	7518	419	54404.71	SILVER
9/10/2022	CUS38566227736	4651	419	9182.01	null
9/10/2022	CUS37594347436	4755	419	25404.63	SILVER
9/10/2022	CUS77637666848	4601	419	92656.96	BRONZE
9/10/2022	CUS23576406148	3156	419	2782.68	null
9/10/2022	CUS31668763612	2930	419	30806.16	SILVER
9/10/2022	CUS26946995724	3844	419	242.67	null
9/10/2022	CUS78349735636	4158	419	44389.52	SILVER
9/10/2022	CUS46235503148	4701	419	45695.04	SILVER
9/10/2022	CUS25501421260	2547	419	null	SILVER
9/10/2022	CUS99327940324	2163	419	null	null
9/10/2022	CUS97836106548	4701	419	45695.04	SILVER
9/10/2022	CUS73762226836	2496	419	3256.8	null
9/10/2022	CUS19120614436	2004	419	24382.7	SILVER
9/10/2022	CUS83592918636	2004	419	24382.7	SILVER
9/10/2022	CUS52206275548	2004	419	24382.7	SILVER
9/10/2022	CUS99391867836	2685	419	4037.62	null
9/10/2022	CUS53347608460	1392	419	119.12	SILVER
9/10/2022	CUS90327983236	1613	419	6132.23	BRONZE
9/10/2022	CUS54816861336	5498	419	150659.74	SILVER
9/10/2022	CUS91451224436	6726	419	10135.43	SILVER
9/10/2022	CUS55845402460	4627	419	null	null
9/10/2022	CUS22507975260	2643	419	null	BRONZE
9/10/2022	CUS71458636036	5139	420	4764.42	null
9/10/2022	CUS36899983360	20917	420	1880644.68	SILVER
9/10/2022	CUS70318264212	4089	420	25467.3	null
9/10/2022	CUS42613167648	4149	420	19900.9	BRONZE
9/10/2022	CUS73087997648	4708	420	39564.6	SILVER
9/10/2022	CUS40655413424	2634	420	265.6	null
9/10/2022	CUS95107130248	2284	420	null	null
9/10/2022	CUS94464131636	1691	420	null	BRONZE
9/10/2022	CUS67218824148	2261	420	9955	SILVER
9/10/2022	CUS65908988636	4004	420	39549.72	SILVER
9/10/2022	CUS14905634860	2190	420	null	BRONZE
9/10/2022	CUS43156108224	9121	420	22188.24	SILVER
9/10/2022	CUS42896561336	3303	420	76772.5	BRONZE
9/10/2022	CUS50083048660	2865	420	269	null
9/10/2022	CUS85222339860	2720	420	1133.33	SILVER
9/10/2022	CUS50370822160	2720	420	1133.33	null
9/10/2022	CUS15673304460	5298	420	211.64	SILVER
9/10/2022	CUS89987401636	7090	420	1169.8	SILVER
9/10/2022	CUS31544056624	5153	421	49273.92	BRONZE
9/10/2022	CUS95125445460	1847	421	null	SILVER
9/10/2022	CUS78112234560	4610	421	35551.7	BRONZE
9/10/2022	CUS91664853348	2688	421	4501.52	BRONZE
9/10/2022	CUS22562107736	5198	421	62780.64	SILVER
9/10/2022	CUS96740276160	9568	421	262710.3	SILVER
9/10/2022	CUS83445989160	4945	421	50107.26	SILVER
9/10/2022	CUS76629077424	3992	421	2706.76	BRONZE
9/10/2022	CUS93521278148	2207	421	2948.96	SILVER
9/10/2022	CUS18127044436	1725	421	3537.84	null
9/10/2022	CUS99521688024	2754	421	null	SILVER
9/10/2022	CUS79844104960	5488	421	null	BRONZE
9/10/2022	CUS94723469960	3816	421	82329.17	BRONZE
9/10/2022	CUS28002797548	2370	421	null	SILVER
9/10/2022	CUS11764799760	4394	421	89466.09	SILVER
9/10/2022	CUS21415116260	1911	421	null	SILVER
9/10/2022	CUS50869168760	2249	421	39007.35	SILVER
9/10/2022	CUS98842978960	3530	421	12885.72	null
9/10/2022	CUS14559489236	5046	422	10254.58	SILVER
9/10/2022	CUS44509308024	2833	422	3812.56	BRONZE
9/10/2022	CUS33502569560	5692	422	93264.72	BRONZE
9/10/2022	CUS72473632960	5430	422	342880.35	null
9/10/2022	CUS70345165960	1453	422	40000	null
9/10/2022	CUS29814745148	1841	422	1006.83	BRONZE
9/10/2022	CUS59862891824	3866	422	null	null
9/10/2022	CUS12734967448	2422	422	299.91	SILVER
9/10/2022	CUS89731596612	4091	422	4000	null
9/10/2022	CUS42221375412	2339	422	13119.63	null
9/10/2022	CUS90595787912	4722	422	1681.55	BRONZE
9/10/2022	CUS29589161348	1896	422	null	BRONZE
9/10/2022	CUS64564089112	2948	422	27792.84	null
9/10/2022	CUS41492134048	2739	422	720.56	BRONZE
9/10/2022	CUS99678091736	3597	422	null	BRONZE
9/10/2022	CUS41346565860	4176	422	61207.98	BRONZE
9/10/2022	CUS78471893648	2701	422	3240.37	null
9/10/2022	CUS27028408324	3566	422	283.6	SILVER
9/10/2022	CUS90709410436	3495	422	1106.32	SILVER
9/10/2022	CUS31169946812	1663	422	61	null
9/10/2022	CUS82186408736	2797	422	null	SILVER
9/10/2022	CUS78361515360	2985	422	null	BRONZE
9/10/2022	CUS23657306160	7458	422	19277.78	SILVER
9/10/2022	CUS66102353736	4728	422	46488.2	SILVER
9/10/2022	CUS33904031060	2647	422	16742.52	SILVER
9/10/2022	CUS58903493824	3324	422	69.08	SILVER
9/10/2022	CUS68594341148	2239	422	16461.54	SILVER
9/10/2022	CUS77843797860	4006	422	null	null
9/10/2022	CUS73595452524	2133	423	5982.91	SILVER
9/10/2022	CUS49626116724	2133	423	5982.91	SILVER
9/10/2022	CUS91378927924	2133	423	5982.91	SILVER
9/10/2022	CUS73245645536	2438	423	null	BRONZE
9/10/2022	CUS96481754736	16673	423	270836.28	SILVER
9/10/2022	CUS44901354836	4557	423	15676.35	BRONZE
9/10/2022	CUS11853338348	7668	423	28888.54	BRONZE
9/10/2022	CUS38429317824	4416	423	39000	null
9/10/2022	CUS52455591760	2664	423	6979.86	null
9/10/2022	CUS27895382336	2899	423	733.57	null
9/10/2022	CUS99320331860	1939	423	1465.95	SILVER
9/10/2022	CUS42114519148	4186	423	3566.38	BRONZE
9/10/2022	CUS97259307148	3579	423	null	null
9/10/2022	CUS33138535936	1800	423	null	BRONZE
9/10/2022	CUS60719260548	3635	423	2287.13	SILVER
9/10/2022	CUS81988949336	1773	423	6326.16	BRONZE
9/10/2022	CUS20781727560	4075	423	98908.47	SILVER
9/10/2022	CUS54132125748	1854	423	2040.37	null
9/10/2022	CUS90681186148	3684	423	7757.46	BRONZE
9/10/2022	CUS56586282760	6555	423	6477	BRONZE
9/10/2022	CUS72689948848	2506	423	31182.88	BRONZE
9/10/2022	CUS74238526436	5421	423	39114.72	null
9/10/2022	CUS63194415848	6936	423	26973.18	SILVER
9/10/2022	CUS59263083236	5815	423	311279.92	SILVER
9/10/2022	CUS85333910660	3028	423	20796.69	BRONZE
9/10/2022	CUS12948115460	1721	423	5034.63	null
9/10/2022	CUS63963073760	3747	423	null	BRONZE
9/10/2022	CUS59140232412	4669	424	51481.84	SILVER
9/10/2022	CUS56716430360	3239	424	74553.99	BRONZE
9/10/2022	CUS69266100724	2523	424	11640.68	null
9/10/2022	CUS22656667224	2566	424	960.55	null
9/10/2022	CUS98578314660	8104	424	79648.62	SILVER
9/10/2022	CUS93726904248	1321	424	3328.1	null
9/10/2022	CUS76707272148	2135	424	13444.98	null
9/10/2022	CUS64390517560	6698	424	299273.88	SILVER
9/10/2022	CUS84123350124	1960	424	1200.84	null
9/10/2022	CUS62539249448	1915	424	26322.33	BRONZE
9/10/2022	CUS16981661448	3223	424	54.77	BRONZE
9/10/2022	CUS56816725748	7288	424	19121.58	SILVER
9/10/2022	CUS93312698348	3040	424	null	SILVER
9/10/2022	CUS15260978324	3345	424	104917.6	SILVER
9/10/2022	CUS35246227724	1383	424	null	null
9/10/2022	CUS48840521760	3682	424	235	SILVER
9/10/2022	CUS11868907860	2135	424	4129.1	BRONZE
9/10/2022	CUS11758515560	3888	424	98758.92	BRONZE
9/10/2022	CUS95624403548	5340	424	26177.96	BRONZE
9/10/2022	CUS71439400160	3307	425	68716.17	SILVER
9/10/2022	CUS81118507660	4380	425	223124.48	SILVER
9/10/2022	CUS37562224360	3281	425	78322.82	SILVER
9/10/2022	CUS46435763060	3265	425	71.49	SILVER
9/10/2022	CUS67556315760	4700	425	35804.64	null
9/10/2022	CUS67631071260	10676	425	83556.51	SILVER
9/10/2022	CUS92139099624	1949	425	4119.26	BRONZE
9/10/2022	CUS58193124160	3767	425	null	BRONZE
9/10/2022	CUS33173886148	5637	425	421.07	null
9/10/2022	CUS78360387360	3124	425	11280.48	null
9/10/2022	CUS93168158236	2560	425	null	null
9/10/2022	CUS19663480336	2576	425	7173.12	SILVER
9/10/2022	CUS64676422636	3460	425	24605.48	GOLD
9/10/2022	CUS99598067336	2240	425	806.48	BRONZE
9/10/2022	CUS64223775348	3668	425	9781.82	null
9/10/2022	CUS34931269948	4884	425	13730.25	BRONZE
9/10/2022	CUS64414964060	3184	425	null	SILVER
9/10/2022	CUS29106007460	4884	425	13730.25	BRONZE
9/10/2022	CUS85993092136	10543	425	20476.32	SILVER
9/10/2022	CUS84531426224	7067	425	94761.68	SILVER
9/10/2022	CUS65719111724	2039	425	700.92	SILVER
9/10/2022	CUS37067253160	6938	425	11727.06	SILVER
9/10/2022	CUS74124459436	2487	425	1203.94	null
9/10/2022	CUS32855623636	4452	425	7971.25	null
9/10/2022	CUS24175070248	2119	425	81525.12	SILVER
9/10/2022	CUS94723266648	4009	425	30838.86	SILVER
9/10/2022	CUS88937975360	1229	425	null	BRONZE
9/10/2022	CUS57471834660	1461	425	32053.07	SILVER
9/10/2022	CUS28543159724	1579	426	3397.76	null
9/10/2022	CUS75852293048	3279	426	119654.7	BRONZE
9/10/2022	CUS65643651360	6281	426	28052.19	BRONZE
9/10/2022	CUS43780559460	3741	426	18746.1	SILVER
9/10/2022	CUS40440038260	4540	426	5479.98	null
9/10/2022	CUS38293777260	1930	426	null	BRONZE
9/10/2022	CUS52955500348	2370	426	520.6	null
9/10/2022	CUS75484996536	4575	426	19925.72	SILVER
9/10/2022	CUS50514833936	2936	426	null	null
9/10/2022	CUS48286860760	3832	426	null	SILVER
9/10/2022	CUS25887728648	3348	426	null	SILVER
9/10/2022	CUS55475467460	5040	426	227182.3	BRONZE
9/10/2022	CUS86193394724	2808	426	null	SILVER
9/10/2022	CUS27921199248	1549	426	2465.5	SILVER
9/10/2022	CUS75860517660	1750	426	544.3	BRONZE
9/10/2022	CUS69607812260	3566	426	47254.3	SILVER
9/10/2022	CUS92589362960	6615	426	27220.12	SILVER
9/10/2022	CUS15202379960	3692	426	107612.28	null
9/10/2022	CUS63267171660	2985	426	48405.6	SILVER
9/10/2022	CUS17787076260	2935	426	4631.64	BRONZE
9/10/2022	CUS20409199436	4092	426	12970.23	null
9/10/2022	CUS18755798260	4099	426	271657.17	SILVER
9/10/2022	CUS15015551460	1498	427	null	BRONZE
9/10/2022	CUS27690379112	3789	427	8385.58	null
9/10/2022	CUS66297017636	4836	427	44081.07	BRONZE
9/10/2022	CUS23172229960	3105	427	7586.92	SILVER
9/10/2022	CUS95189847660	2268	427	null	null
9/10/2022	CUS77919364924	4934	427	49249.77	BRONZE
9/10/2022	CUS19522720760	3532	427	14357.85	null
9/10/2022	CUS89493231348	2986	427	56514.75	null
9/10/2022	CUS53687292448	2883	427	229.4	null
9/10/2022	CUS60528785048	2342	427	1601.46	null
9/10/2022	CUS18242754060	5242	427	92160.16	BRONZE
9/10/2022	CUS16350781324	3355	427	2777.38	null
9/10/2022	CUS95535576436	5675	427	63133.64	null
9/10/2022	CUS93253012660	2933	427	683.1	null
9/10/2022	CUS87091712948	2150	427	null	BRONZE
9/10/2022	CUS18119815236	3356	427	130.7	SILVER
9/10/2022	CUS79228255036	2364	427	840.24	null
9/10/2022	CUS20872556260	3601	427	107598.78	null
9/10/2022	CUS26931691748	2240	427	945.84	SILVER
9/10/2022	CUS58307687512	5436	427	95018.56	null
9/10/2022	CUS35231546424	5662	427	70565.78	SILVER
9/10/2022	CUS90205442660	4194	427	49391.54	null
9/10/2022	CUS58126435960	4392	427	88091.52	SILVER
9/10/2022	CUS14867550460	2285	428	10208.47	BRONZE
9/10/2022	CUS64304738936	2706	428	20000	BRONZE
9/10/2022	CUS15848706760	5783	428	18123.75	SILVER
9/10/2022	CUS69358395860	12449	428	302032.76	SILVER
9/10/2022	CUS51034725924	3383	428	46811.85	null
9/10/2022	CUS65630149024	1383	428	null	null
9/10/2022	CUS77309342360	2322	428	1886.31	BRONZE
9/10/2022	CUS88587328848	1829	428	8037.39	null
9/10/2022	CUS52775314536	5366	428	88583.28	BRONZE
9/10/2022	CUS37580262048	3497	428	191450.88	SILVER
9/10/2022	CUS15109651148	2240	428	6947.22	SILVER
9/10/2022	CUS99979297860	3771	428	52007.19	SILVER
9/10/2022	CUS79244166148	2104	428	2714.8	SILVER
9/10/2022	CUS64555413836	1812	428	77.11	null
9/10/2022	CUS51213770460	7347	428	184297.4	null
9/10/2022	CUS45975609860	10188	428	297006.07	null
9/10/2022	CUS63833839560	6916	428	33275.3	GOLD
9/10/2022	CUS25483262212	5150	428	9725.5	BRONZE
9/10/2022	CUS88521467448	4108	428	5510.8	SILVER
9/10/2022	CUS94565283560	1897	428	880.54	SILVER
9/10/2022	CUS13593983760	3048	428	null	BRONZE
9/10/2022	CUS94070999924	2143	429	5526.62	SILVER
9/10/2022	CUS57901333736	4781	429	93079.62	BRONZE
9/10/2022	CUS76294811960	1748	429	25285.32	BRONZE
9/10/2022	CUS49570731624	3909	429	21071.82	SILVER
9/10/2022	CUS99647833124	3520	429	15181.15	SILVER
9/10/2022	CUS71126938112	1889	429	437.58	SILVER
9/10/2022	CUS30391103360	5301	429	197.7	SILVER
9/10/2022	CUS58876094712	1991	429	null	null
9/10/2022	CUS33011889912	3690	429	98423.71	SILVER
9/10/2022	CUS60761920160	3091	429	null	SILVER
9/10/2022	CUS12182840812	2549	429	null	null
9/10/2022	CUS28369944960	4375	429	23028.8	null
9/10/2022	CUS60216220912	2436	429	null	null
9/10/2022	CUS41207152660	7022	429	51956.34	null
9/10/2022	CUS91682379960	2436	429	null	null
9/10/2022	CUS28221391424	2014	429	2110.94	SILVER
9/10/2022	CUS39390589012	2440	429	6100	BRONZE
9/10/2022	CUS61716231660	2520	429	15732.38	BRONZE
9/10/2022	CUS94939130624	1380	429	612.38	SILVER
9/10/2022	CUS58947336260	3931	429	8373.08	SILVER
9/10/2022	CUS46488449660	6414	430	534047.56	SILVER
9/10/2022	CUS60412709560	5342	430	227688.66	BRONZE
9/10/2022	CUS97593944924	3278	430	null	BRONZE
9/10/2022	CUS97122051724	3854	430	123925.83	SILVER
9/10/2022	CUS44423028924	1731	430	1161.23	null
9/10/2022	CUS66029249224	10033	430	70649.1	SILVER
9/10/2022	CUS96286888460	5036	430	10555.05	SILVER
9/10/2022	CUS34485668360	2750	430	4865.16	null
9/10/2022	CUS83675756648	9575	430	87945.12	null
9/10/2022	CUS76463712512	2290	430	1636.98	BRONZE
9/10/2022	CUS36238365336	2790	430	17569.35	null
9/10/2022	CUS94539716760	3420	430	43327.92	null
9/10/2022	CUS97322901312	4773	430	597.69	null
9/10/2022	CUS60450544636	3497	431	24166.52	SILVER
9/10/2022	CUS58595618312	3533	431	6070.54	SILVER
9/10/2022	CUS46737610212	1774	431	null	null
9/10/2022	CUS22530015860	5792	431	217455.33	SILVER
9/10/2022	CUS53980590260	7460	431	64000	null
